invoice_date,original_amount_due,current_balance,payor,express_or_ground_tracking_id,transportation_charge_amount,net_charge_amount,service_type,ground_service,shipment_date,pod_delivery_date,pod_delivery_time,actual_weight_amount,actual_weight_units,rated_weight_amount,rated_weight_units,number_of_pieces,service_packaging,dim_length,dim_width,dim_height,dim_divisor,dim_unit,recipient_zip_code,recipient_country/territory,original_recipient_address_line_1,original_recipient_city,original_recipient_state,original_recipient_zip_code,original_recipient_country/territory,zone_code,currency_conversion_date,multiweight_number,multiweight_total_multiweight_units,multiweight_total_multiweight_weight,multiweight_total_shipment_charge_amount,multiweight_total_shipment_weight,delivery_confirmation,tendered_date,tracking_id_charge_description,tracking_id_charge_amount,tracking_id_charge_description_1,tracking_id_charge_amount_1,tracking_id_charge_description_2,tracking_id_charge_amount_2
2024-03-12,4633.44,0,Shipper,271478012673,22.07,28.66,Ground,"Prepaid, Domestic",2024-02-28,20240305.0,12:00,8.4,lbs,9,lbs,1,Customer Packaging,12,12,12,225,I,847706347,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.95,Residential,5.55,Performance Pricing,-8.61
2024-03-12,4633.44,0,Shipper,271478057451,19.69,26.98,Ground,"Prepaid, Domestic",2024-02-28,20240304.0,12:00,8.0,lbs,8,lbs,1,Customer Packaging,15,12,5,225,I,883108617,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,7,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.72,Residential,5.55,Performance Pricing,-7.68
2024-03-12,4633.44,0,Shipper,271478187560,32.65,28.87,Home Delivery,Prepaid,2024-02-28,20240305.0,12:00,16.1,lbs,17,lbs,1,Customer Packaging,19,16,12,225,I,84005,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.98,Residential,2.78,Performance Pricing,-13.39
2024-03-05,3425.68,0,Shipper,271478331666,20.56,28.25,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,29.6,lbs,30,lbs,1,Customer Packaging,19,16,12,225,I,184199384,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.9,Residential,5.55,Performance Pricing,-9.46
2024-03-05,3425.68,0,Shipper,271478380594,46.51,35.58,Ground,"Prepaid, Domestic",2024-02-28,20240302.0,12:00,29.5,lbs,30,lbs,1,Customer Packaging,22,18,15,225,I,787342407,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,7,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.91,Residential,5.55,Performance Pricing,-21.39
2024-03-05,3425.68,0,Shipper,271478441442,20.0,18.97,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,24.4,lbs,27,lbs,1,Customer Packaging,22,18,15,225,I,172689259,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.62,Residential,5.55,Performance Pricing,-9.2
2024-03-05,3425.68,0,Shipper,271478502264,29.35,24.83,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,26.4,lbs,27,lbs,1,Customer Packaging,20,16,16,225,I,327247664,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.43,Residential,5.55,Performance Pricing,-13.5
2024-03-13,10484.44,0,Shipper,271479042710,52.6,48.31,Ground,"Prepaid, Domestic",2024-02-28,20240306.0,12:00,28.4,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,846450000,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,6.66,Residential,5.55,Performance Pricing,-24.2
2024-03-12,4633.44,0,Shipper,271479044057,51.23,47.46,Ground,"Prepaid, Domestic",2024-02-28,20240305.0,12:00,27.4,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,846450000,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,6.55,Residential,5.55,Performance Pricing,-23.57
2024-03-13,10484.44,0,Shipper,271479047527,58.7,50.77,Ground,"Prepaid, Domestic",2024-02-28,20240306.0,12:00,32.8,lbs,33,lbs,1,Customer Packaging,22,18,15,225,I,846450000,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,7.0,Residential,5.55,Performance Pricing,-28.18
2024-03-05,3425.68,0,Shipper,271479506704,33.16,27.22,Ground,"Prepaid, Domestic",2024-02-28,20240302.0,12:00,23.3,lbs,24,lbs,1,Customer Packaging,19,16,12,225,I,731792824,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.76,Residential,5.55,Performance Pricing,-15.25
2024-03-05,3425.68,0,Shipper,271479507880,41.19,31.29,Ground,"Prepaid, Domestic",2024-02-28,20240302.0,12:00,30.3,lbs,31,lbs,1,Customer Packaging,19,16,12,225,I,731792824,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.32,Residential,5.55,Performance Pricing,-19.77
2024-03-12,4633.44,0,Shipper,271479585315,45.21,34.76,Ground,"Prepaid, Domestic",2024-02-28,20240305.0,12:00,24.0,lbs,24,lbs,1,Customer Packaging,19,16,12,225,I,921292042,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.8,Residential,5.55,Performance Pricing,-20.8
2024-03-12,4633.44,0,Shipper,271479586561,51.23,38.53,Ground,"Prepaid, Domestic",2024-02-28,20240305.0,12:00,27.9,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,921292042,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,5.32,Residential,5.55,Performance Pricing,-23.57
2024-03-12,4633.44,0,Shipper,271480882373,42.76,33.22,Ground,"Prepaid, Domestic",2024-02-28,20240305.0,12:00,22.4,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,911071715,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.58,Residential,5.55,Performance Pricing,-19.67
2024-03-12,4633.44,0,Shipper,271480884089,39.4,31.12,Ground,"Prepaid, Domestic",2024-02-28,20240304.0,12:00,20.3,lbs,21,lbs,1,Customer Packaging,19,16,12,225,I,911071715,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.29,Residential,5.55,Performance Pricing,-18.12
2024-03-12,4633.44,0,Shipper,271480965752,67.58,47.2,Ground,"Prepaid, Domestic",2024-02-28,20240304.0,12:00,38.9,lbs,39,lbs,1,Customer Packaging,22,21,16,225,I,907457014,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,6.51,Residential,5.55,Performance Pricing,-32.44
2024-03-05,3425.68,0,Shipper,271481090402,31.42,26.13,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,22.6,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,339089647,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.61,Residential,5.55,Performance Pricing,-14.45
2024-03-05,3425.68,0,Shipper,271481093802,33.16,27.22,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,23.1,lbs,24,lbs,1,Customer Packaging,19,16,12,225,I,339089647,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.76,Residential,5.55,Performance Pricing,-15.25
2024-03-05,3425.68,0,Shipper,271481093868,19.14,19.99,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,9.5,lbs,10,lbs,1,Customer Packaging,12,12,12,225,I,339089647,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,6,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.76,Residential,5.55,Performance Pricing,-7.46
2024-03-05,3425.68,0,Shipper,271481411321,20.47,19.26,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,27.9,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,210455229,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.66,Residential,5.55,Performance Pricing,-9.42
2024-03-05,3425.68,0,Shipper,271481413357,19.46,18.63,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,25.9,lbs,26,lbs,1,Customer Packaging,19,16,12,225,I,210455229,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,2,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.57,Residential,5.55,Performance Pricing,-8.95
2024-03-05,3425.68,0,Shipper,271481519299,21.68,26.63,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,24.7,lbs,25,lbs,1,Customer Packaging,19,16,12,225,I,128047998,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.67,Residential,5.55,Performance Pricing,-9.97
2024-03-05,3425.68,0,Shipper,271481521597,23.96,28.06,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,28.4,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,128047998,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.87,Residential,5.55,Performance Pricing,-11.02
2024-03-05,3425.68,0,Shipper,271481744424,20.02,27.91,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,20.6,lbs,21,lbs,1,Customer Packaging,19,16,12,225,I,130639751,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.85,Residential,5.55,Performance Pricing,-9.21
2024-03-12,4633.44,0,Shipper,271481830604,57.15,47.53,Ground,"Prepaid, Domestic",2024-02-28,20240305.0,12:00,31.3,lbs,32,lbs,1,Customer Packaging,22,20,15,225,I,59901,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,6.56,Residential,5.55,Performance Pricing,-27.43
2024-03-12,4633.44,0,Shipper,271481919646,46.6,35.63,Ground,"Prepaid, Domestic",2024-02-28,20240304.0,12:00,24.9,lbs,25,lbs,1,Customer Packaging,19,16,12,225,I,919101934,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.92,Residential,5.55,Performance Pricing,-21.44
2024-03-05,3425.68,0,Shipper,271481971489,37.22,35.5,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,36.0,lbs,36,lbs,1,Customer Packaging,22,18,15,225,I,494121615,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.9,Residential,5.55,Performance Pricing,-17.87
2024-03-05,3425.68,0,Shipper,271482031991,23.52,17.57,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,27.2,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,35925632,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.42,,,Performance Pricing,-10.82
2024-03-05,3425.68,0,Shipper,271514683284,30.8,18.58,Ground,"Prepaid, Domestic",2024-02-28,20240229.0,12:00,41.9,lbs,42,lbs,1,Customer Packaging,19,17,16,225,I,22901,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,3,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.56,,,Performance Pricing,-14.78
2024-03-05,3425.68,0,Shipper,271515841165,18.52,27.83,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,14.6,lbs,17,lbs,1,Customer Packaging,19,16,12,225,I,287635506,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.84,Residential,5.55,Performance Pricing,-7.78
2024-03-05,3425.68,0,Shipper,271515842974,29.68,33.27,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,33.8,lbs,34,lbs,1,Customer Packaging,20,17,16,225,I,287635506,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.59,Residential,5.55,Performance Pricing,-14.25
2024-03-05,3425.68,0,Shipper,271520813830,39.18,25.93,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,49.9,lbs,50,lbs,1,Customer Packaging,22,21,16,225,I,245412147,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.58,,,Performance Pricing,-18.81
2024-03-05,3425.68,0,Shipper,271520982075,48.03,62.62,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,52.8,lbs,53,lbs,1,Customer Packaging,22,21,16,225,I,494242415,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,8.64,Residential,5.55,Performance Pricing,-23.05
2024-03-05,3425.68,0,Shipper,271520986060,44.66,33.38,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,44.8,lbs,45,lbs,1,Customer Packaging,22,21,16,225,I,494242415,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.61,Residential,5.55,Performance Pricing,-21.44
2024-03-05,3425.68,0,Shipper,271520988198,43.86,32.9,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,42.4,lbs,43,lbs,1,Customer Packaging,22,18,15,225,I,494242415,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.54,Residential,5.55,Performance Pricing,-21.05
2024-03-05,3425.68,0,Shipper,271520989390,47.54,62.32,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,50.2,lbs,51,lbs,1,Customer Packaging,22,21,16,225,I,494242415,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,8.6,Residential,5.55,Performance Pricing,-22.82
2024-03-05,3425.68,0,Shipper,271520992113,47.53,35.12,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,49.1,lbs,50,lbs,1,Customer Packaging,22,18,15,225,I,494242415,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.85,Residential,5.55,Performance Pricing,-22.81
2024-03-05,3425.68,0,Shipper,271520992970,47.53,35.12,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,49.4,lbs,50,lbs,1,Customer Packaging,22,18,15,225,I,494242415,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.85,Residential,5.55,Performance Pricing,-22.81
2024-03-05,3425.68,0,Shipper,271520995330,48.13,62.67,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,54.8,lbs,55,lbs,1,Customer Packaging,23,21,16,225,I,494242415,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,8.64,Residential,5.55,Performance Pricing,-23.1
2024-03-05,3425.68,0,Shipper,271520997711,47.53,35.12,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,49.8,lbs,50,lbs,1,Customer Packaging,22,18,15,225,I,494242415,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.85,Residential,5.55,Performance Pricing,-22.81
2024-03-05,3425.68,0,Shipper,271521147413,19.68,19.68,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,19.5,lbs,20,lbs,1,Customer Packaging,19,16,12,225,I,286588485,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.72,Residential,5.55,Performance Pricing,-8.27
2024-03-05,3425.68,0,Shipper,271521150534,24.13,21.55,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,25.7,lbs,26,lbs,1,Customer Packaging,19,16,12,225,I,286588485,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.97,Residential,5.55,Performance Pricing,-11.1
2024-03-05,3425.68,0,Shipper,271521199546,25.64,22.51,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,22.7,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,300445972,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.11,Residential,5.55,Performance Pricing,-11.79
2024-03-13,10484.44,0,Shipper,271523315931,32.65,24.27,Ground,"Prepaid, Domestic",2024-02-28,20240306.0,12:00,14.5,lbs,17,lbs,1,Customer Packaging,19,16,12,225,I,971137601,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,3.35,,,Performance Pricing,-13.71
2024-03-13,10484.44,0,Shipper,271523398787,46.6,31.49,Ground,"Prepaid, Domestic",2024-02-28,20240306.0,12:00,24.2,lbs,25,lbs,1,Customer Packaging,20,17,16,225,I,971137601,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.35,,,Performance Pricing,-21.44
2024-03-13,10484.44,0,Shipper,271523403920,61.95,39.66,Ground,"Prepaid, Domestic",2024-02-28,20240306.0,12:00,34.7,lbs,35,lbs,1,Customer Packaging,22,20,15,225,I,971137601,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,5.47,,,Performance Pricing,-29.74
2024-03-13,10484.44,0,Shipper,271523407292,61.51,39.41,Ground,"Prepaid, Domestic",2024-02-28,20240306.0,12:00,33.4,lbs,34,lbs,1,Customer Packaging,22,21,15,225,I,971137601,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,5.44,,,Performance Pricing,-29.52
2024-03-05,3425.68,0,Shipper,271529171280,25.56,16.01,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,27.9,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.21,,,Performance Pricing,-11.76
2024-03-05,3425.68,0,Shipper,271529173786,25.79,16.16,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,28.3,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.23,,,Performance Pricing,-11.86
2024-03-05,3425.68,0,Shipper,271529176351,24.61,15.42,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,26.6,lbs,27,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.13,,,Performance Pricing,-11.32
2024-03-05,3425.68,0,Shipper,271529177932,26.77,16.77,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,29.6,lbs,30,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.31,,,Performance Pricing,-12.31
2024-03-05,3425.68,0,Shipper,271529179111,24.61,15.42,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,26.6,lbs,27,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.13,,,Performance Pricing,-11.32
2024-03-05,3425.68,0,Shipper,271529181946,32.23,19.44,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,37.5,lbs,38,lbs,1,Customer Packaging,20,17,16,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.68,,,Performance Pricing,-15.47
2024-03-05,3425.68,0,Shipper,271529185974,24.13,15.11,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,25.7,lbs,26,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.08,,,Performance Pricing,-11.1
2024-03-05,3425.68,0,Shipper,271529187289,23.06,14.44,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,23.7,lbs,24,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,1.99,,,Performance Pricing,-10.61
2024-03-05,3425.68,0,Shipper,271529188150,25.79,16.16,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,29.0,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.23,,,Performance Pricing,-11.86
2024-03-05,3425.68,0,Shipper,271529192450,26.77,16.77,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,29.9,lbs,30,lbs,1,Customer Packaging,19,16,12,225,I,282264748,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,4,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,2.31,,,Performance Pricing,-12.31
2024-03-05,3425.68,0,Shipper,271529338920,35.46,34.44,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,33.7,lbs,34,lbs,1,Customer Packaging,20,17,16,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.75,Residential,5.55,Performance Pricing,-17.02
2024-03-05,3425.68,0,Shipper,271529340404,25.64,29.12,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,22.7,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.02,Residential,5.55,Performance Pricing,-11.79
2024-03-05,3425.68,0,Shipper,271529341021,25.64,29.12,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,22.3,lbs,23,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.02,Residential,5.55,Performance Pricing,-11.79
2024-03-05,3425.68,0,Shipper,271529344774,29.35,31.44,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,26.3,lbs,27,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.34,Residential,5.55,Performance Pricing,-13.5
2024-03-05,3425.68,0,Shipper,271529347063,30.84,32.36,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,27.1,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.46,Residential,5.55,Performance Pricing,-14.19
2024-03-05,3425.68,0,Shipper,271529347902,32.74,32.79,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,31.7,lbs,32,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.52,Residential,5.55,Performance Pricing,-15.72
2024-03-05,3425.68,0,Shipper,271529349445,30.85,32.38,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,28.9,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.47,Residential,5.55,Performance Pricing,-14.19
2024-03-05,3425.68,0,Shipper,271529352305,32.73,32.79,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,30.1,lbs,31,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.52,Residential,5.55,Performance Pricing,-15.71
2024-03-05,3425.68,0,Shipper,271529354319,30.84,32.36,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,27.3,lbs,28,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.46,Residential,5.55,Performance Pricing,-14.19
2024-03-05,3425.68,0,Shipper,271529356263,30.85,32.38,Ground,"Prepaid, Domestic",2024-02-28,20240301.0,12:00,28.4,lbs,29,lbs,1,Customer Packaging,19,16,12,225,I,315221807,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,5,20240228,0,0,0,0,0,P,2024-02-28,Fuel Surcharge,4.47,Residential,5.55,Performance Pricing,-14.19
2024-03-13,10484.44,0,Shipper,271564649478,23.74,41.74,Ground,"Prepaid, Domestic",2024-02-29,20240306.0,12:00,10.0,lbs,10,lbs,1,Customer Packaging,17,15,5,225,I,902475428,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240229,0,0,0,0,0,P,2024-02-29,Fuel Surcharge,5.76,Residential,5.55,Performance Pricing,-9.26
2024-03-13,10484.44,0,Shipper,271564651570,58.7,41.84,Ground,"Prepaid, Domestic",2024-02-29,20240308.0,12:00,32.9,lbs,33,lbs,1,Customer Packaging,20,17,16,225,I,902475428,US,4700 WISSAHICKON AVE,Philadelphia,PA,19144,US,8,20240229,0,0,0,0,0,P,2024-02-29,Fuel Surcharge,5.77,Residential,5.55,Performance Pricing,-28.18
